종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
003670,29386.98,32611.63,42429.75,55076.4,328.27,989.56,1816.13,2826.53,0.8858,35152.63,164462,184900,,화학,KOSPI
003230,23517.85,31414.07,37694.36,42824.4,5241.88,7337.86,8947.86,10510.2,0.9998,424.07,97101,1289000,,식품,KOSPI
352820,26498.7,48852.1,42778.0,46779.26,493.18,2849.95,4828.62,5426.37,0.9689,-7203.21,71945,166900,,방송과엔터테인먼트,KOSPI
272210,36641.51,45524.67,51728.67,59519.93,1198.99,2501.67,4527.8,5763.87,1.0,17248.57,150380,79600,,우주항공과국방,KOSPI
259960,33265.54,48470.22,51875.67,55595.13,10543.81,14507.67,15637.94,16774.93,0.9919,-21242.54,94012,205500,,게임엔터테인먼트,KOSPI
278470,15273.45,30821.75,42601.45,52624.68,3655.21,7656.95,10795.55,13506.89,0.9986,-1952.48,132905,355000,,화장품,KOSPI
034020,170578.76,183496.38,205211.2,229828.2,7627.12,11307.5,16256.4,20657.27,0.6463,45793.89,553445,86400,,기계,KOSPI
032640,154517.45,153950.5,158064.33,161264.22,8921.31,11498.44,12333.17,13168.06,1.0,45084.03,62264,14670,,무선통신서비스,KOSPI
009150,113144.59,143411.85,183218.45,234175.28,9133.31,19468.0,37320.5,58742.22,0.9622,-2270.93,1009112,1351000,,전자장비와기기,KOSPI
012330,611181.27,649982.56,693712.56,730798.59,33574.56,37863.84,42499.88,46209.05,0.9977,-89091.2,344462,383500,,자동차부품,KOSPI
005380,1862544.72,1937156.24,2023538.2,2122667.9,114678.51,113966.36,131232.56,140951.33,0.9146,1025242.74,746342,364500,,자동차,KOSPI
021240,49635.66,56966.5,64071.25,71289.5,8786.52,10133.0,11836.0,12775.5,1.0,25247.31,76712,108400,,가정용기기와용품,KOSPI
016360,148739.02,277355.0,236345.0,243245.0,13756.73,23117.29,21025.94,21395.81,1.0,,77245,86500,,증권,KOSPI
175330,46305.45,,,,9523.14,10267.54,10949.46,11569.0,0.977,,59687,32000,,은행,KOSPI
000100,21866.38,23471.94,25614.69,28602.69,1043.74,1289.25,2028.44,3026.56,1.0,-959.87,57273,77800,,제약,KOSPI
047040,80546.27,80858.95,90325.89,101602.88,-8154.31,8269.32,8120.26,9066.18,0.9881,31023.76,76429,18600,,건설,KOSPI
042660,127835.12,158337.05,153197.9,164731.95,11675.9,22486.14,24957.05,28407.4,0.9999,47157.9,258306,84300,,조선,KOSPI
307950,42520.67,48316.33,54661.87,63361.62,2553.02,2836.4,3518.87,4420.0,0.9755,-4619.81,101057,368500,,IT서비스,KOSPI
028050,90287.69,107197.62,129060.1,141402.63,7920.79,9823.81,11926.86,13253.21,0.9729,-36619.52,100744,51400,,건설,KOSPI
039490,171217.04,369379.0,300835.67,307065.67,14882.4,22916.72,19010.89,19670.82,1.0,,69505,265000,,증권,KOSPI
267270,37765.24,95282.0,105208.57,113469.14,1708.83,7862.43,9423.43,11463.43,1.0,9841.04,67684,142500,,기계,KOSPI
035720,80991.48,83383.0,89654.32,97198.25,7320.37,10366.58,11835.47,13471.0,0.892,-90183.57,149734,33800,,양방향미디어와서비스,KOSPI
064350,58390.32,68395.0,77290.82,88512.19,10056.41,10808.24,13191.12,16463.56,0.997,-24542.29,134136,122900,,우주항공과국방,KOSPI
010950,342469.57,423290.36,400661.43,380808.86,2356.31,44401.14,33113.43,28485.57,1.0,75316.31,172027,152800,,석유와가스,KOSPI
373220,236717.59,323112.39,416827.72,496332.65,13461.2,8408.22,39847.61,61289.47,0.7585,250840.51,858780,367000,,전기제품,KOSPI
009830,133330.55,182673.75,195898.08,204049.92,-3647.59,8899.67,12961.08,14572.83,0.9836,128985.87,64432,28650,,에너지장비및서비스,KOSPI
062040,5019.46,6851.7,8807.3,11180.22,1786.34,2554.2,3384.4,4380.78,1.0,-2155.58,62205,203000,,전기장비,KOSPI
0126Z0,2516.9,18577.33,20855.0,22952.67,-636.41,2468.0,3099.67,2558.33,1.0,2467.96,83607,336000,,제약,KOSPI
005387,1862544.72,1937156.24,2023538.2,2122667.9,114678.51,113966.36,131232.56,140951.33,0.9146,1025242.74,61012,174500,,자동차,KOSPI
000810,247785.2,,,,26591.43,32316.92,38353.46,37044.0,1.0,,297352,666000,,손해보험,KOSPI
082740,13710.57,15541.0,21435.43,24796.43,1300.66,2273.14,3720.86,4694.0,1.0,-1676.54,44895,53800,,조선,KOSPI
071050,194661.43,419870.0,417760.0,419820.0,23453.29,40613.81,32549.75,33383.2,1.0,,103873,186400,,증권,KOSPI
267260,40794.98,46914.13,55469.0,64687.29,9953.13,12327.13,15511.4,18902.79,1.0,-8268.76,258097,716000,,전기장비,KOSPI
161390,212022.99,225571.76,237660.47,247939.8,18410.76,21857.41,24492.24,26218.6,0.9549,35329.27,73458,59300,,자동차부품,KOSPI
035420,120350.07,137904.17,157115.57,182214.53,22081.38,21970.3,25750.65,30073.79,0.998,-37918.97,304949,200500,,양방향미디어와서비스,KOSPI
000990,13972.33,16400.0,18585.0,20130.0,2772.95,4165.0,5525.0,7010.0,0.9967,-9156.2,54381,125000,,반도체와반도체장비,KOSPI
323410,30862.91,,,,6493.71,7389.83,8803.58,9725.45,,,99480,20850,,은행,KOSPI
052690,5187.68,5747.6,7434.89,9212.67,354.53,634.9,952.78,1507.44,0.9889,-830.03,52820,138200,,전기유틸리티,KOSPI
064400,61295.43,65697.5,71548.25,77959.27,5518.28,5820.75,6680.42,7375.27,0.9971,-10425.1,67626,69800,,IT서비스,KOSPI
051910,459321.67,560191.17,633172.08,696066.33,11809.0,12712.75,38502.17,53851.08,0.7851,307180.26,190599,270000,,화학,KOSPI
002380,64838.19,68819.6,71938.0,74602.2,4276.15,4534.0,5024.6,5373.2,1.0,42230.96,39914,464500,,건축자재,KOSPI
005940,136989.24,338079.33,290477.33,297504.0,14205.8,23237.75,20250.13,20493.21,0.9697,,94701,25650,,증권,KOSPI
128940,15475.31,17596.72,17945.44,19011.12,2577.99,3664.94,3151.89,3115.76,0.9156,90.87,65977,515000,,제약,KOSPI
138930,101525.1,,,,9026.81,10035.14,11143.71,11736.92,0.9741,,48665,15860,,은행,KOSPI
066970,21549.39,35735.71,43786.43,52603.23,-1568.5,2112.29,2387.29,3219.69,0.9833,14382.17,46057,113200,,전기제품,KOSPI
004020,227332.37,240241.68,249876.11,255436.78,2192.35,3680.47,6744.21,7811.83,0.8969,81868.27,45905,34400,,철강,KOSPI
090430,42528.2,47258.21,51770.16,56190.56,3358.27,4871.16,5671.95,6445.78,0.9562,-8086.94,84405,144300,,화장품,KOSPI
207940,45569.72,54951.31,64069.0,68466.8,20692.21,24162.15,28197.58,30980.9,0.9985,-9473.01,649925,1404000,,제약,KOSPI
241560,87918.88,94797.0,99540.33,102948.33,6861.32,8558.33,9375.33,10349.83,1.0,-3060.2,58472,61000,,기계,KOSPI
271560,33324.43,37739.64,40229.14,42254.5,5582.58,6397.07,6990.86,7436.8,0.9837,-12166.55,45063,114000,,식품,KOSPI
003490,252255.42,282334.36,280204.45,287136.64,11135.89,11003.45,22243.45,25781.36,1.0,192096.56,108809,29550,,항공사,KOSPI
375500,74024.25,70566.37,71572.84,76883.35,3869.53,5744.58,5756.84,6461.47,0.9968,-10892.93,32735,84600,,건설,KOSPI
111770,40635.84,45223.86,47373.86,50145.17,5144.39,6424.57,7164.71,7986.83,1.0,-7396.17,32303,72900,,"섬유,의류,신발,호화품",KOSPI
028670,54328.88,69166.69,70375.46,72012.69,4919.48,6763.0,6810.92,6990.85,1.0,41405.81,31540,5900,,해운사,KOSPI
086280,295664.09,331591.41,345729.82,359207.5,20730.08,21591.94,23576.06,24881.25,0.9987,-5446.09,154875,206500,,항공화물운송과물류,KOSPI
353200,10652.95,16028.62,19953.08,23316.23,490.61,2763.38,4066.38,5050.54,0.9995,-2162.12,50356,101900,,전자장비와기기,KOSPI
003550,72525.47,82742.33,91080.67,99222.63,9121.74,16127.56,20042.33,22994.38,0.8196,-25430.26,170545,112800,,복합기업,KOSPI
006360,124503.47,109331.19,118579.24,127537.56,4378.09,4155.9,5918.19,6944.5,0.8658,40469.93,31366,36650,,건설,KOSPI
180640,2983.62,,,,-75.24,,,,0.9738,823.32,93601,140200,,항공사,KOSPI
011070,218966.03,254998.63,268909.47,283138.25,6650.07,12757.32,14683.26,17479.81,1.0,9425.44,121176,512000,,전자장비와기기,KOSPI
007660,10880.25,16259.13,22826.5,26896.88,2047.25,3494.63,5281.0,6436.25,1.0,408.18,78548,107000,,반도체와반도체장비,KOSPI
008930,13569.58,,,,1387.27,,,,1.0,856.68,34811,50900,,제약,KOSPI
031210,27587.2,,,,3757.02,,,,0.9999,,29604,42400,,손해보험,KOSPI
454910,329.78,,,,-594.72,,,,,-1686.94,45244,69800,,기계,KOSPI
103590,20445.52,23474.75,25219.25,26765.0,1512.27,2524.75,2765.25,3117.5,1.0,-439.49,33809,70900,,전기장비,KOSPI
004170,69294.99,73049.33,76082.67,79439.89,4799.62,7906.0,8700.22,9352.44,0.8339,39443.1,33719,357000,,백화점과일반상점,KOSPI
085620,51884.29,,,,1945.12,2065.0,2393.0,2472.0,1.0,,27171,20100,,생명보험,KOSPI
023530,137383.55,143062.54,147308.46,151136.62,5470.37,7987.85,8679.31,9373.15,0.9256,119784.62,33154,117200,,백화점과일반상점,KOSPI
011790,18400.36,24877.0,29587.5,34605.0,-3050.25,-688.0,762.5,2495.0,0.8883,22288.37,43299,87300,,화학,KOSPI
011200,108914.43,128212.08,118255.15,115315.69,14612.02,16138.77,10364.85,8811.92,1.0,-65426.06,197137,20900,,해운사,KOSPI
003690,67044.02,,,,4709.39,,,,1.0,,26756,15140,,손해보험,KOSPI
012750,28894.12,29506.25,31310.75,32895.0,2345.66,2060.75,2536.75,2694.0,0.9999,-1579.0,32223,84800,,상업서비스와공급품,KOSPI
001450,181103.79,,,,12609.94,,,,0.9812,,41985,49250,,손해보험,KOSPI
088980,,,,,,3460.0,3570.0,3700.0,,,46791,9770,,운송인프라,KOSPI
326030,7067.41,9783.44,11815.75,13789.27,2039.38,3506.63,4671.69,6034.07,1.0,-3330.46,62181,79400,,제약,KOSPI
282330,90612.16,95135.0,99186.5,103050.93,2539.47,3075.88,3410.88,3676.93,0.9987,-4201.09,24820,143600,,백화점과일반상점,KOSPI
192820,23987.58,29699.32,34632.05,39255.72,1957.92,2568.95,3156.89,3706.22,0.9582,7500.21,31211,275000,,화장품,KOSPI
051900,63554.9,64667.87,67727.47,70493.93,1706.89,3790.67,4482.27,4915.79,0.9691,-11373.38,44328,296000,,화장품,KOSPI
001440,36360.18,43980.0,46800.29,52789.57,1286.13,2290.14,2566.14,3257.14,0.9707,5639.37,56250,28700,,전기장비,KOSPI
017800,24673.78,26300.0,29100.0,31900.0,2092.22,2140.0,2190.0,2300.0,1.0,3217.22,28928,74000,,기계,KOSPI
251270,28350.74,29197.17,29755.11,30875.0,3524.78,3272.17,3717.17,3985.43,0.9756,1205.57,28523,34300,,게임엔터테인먼트,KOSPI
007340,36757.04,45957.0,48911.0,52148.5,5279.08,6949.5,7449.0,8137.0,0.8907,15626.15,28202,48200,,자동차부품,KOSPI
329180,175806.33,247492.22,266386.44,285912.71,20375.1,40460.0,47181.22,55084.0,1.0,-49151.16,493318,470000,,조선,KOSPI
034220,258100.82,253075.14,263087.0,268208.57,5169.77,8940.86,13841.29,16413.43,0.9337,119989.1,42200,8440,,디스플레이패널,KOSPI
014680,8839.69,9903.0,11273.17,13337.8,1562.33,1822.5,2257.17,2946.0,0.9712,948.65,23369,216500,,화학,KOSPI
011170,184830.05,208711.82,192122.91,195097.27,-9431.16,-589.55,503.91,3593.91,0.7997,77206.58,26949,63000,,화학,KOSPI
088350,274363.51,,,,11472.5,17329.5,17680.0,18712.0,0.7668,,52807,6080,,생명보험,KOSPI
004800,24317.09,26120.0,26903.33,29156.67,3930.21,5440.0,5300.0,5786.67,0.8386,13984.24,26634,159100,,복합기업,KOSPI
006800,292830.28,582144.67,493576.0,520335.67,19151.04,47817.2,26232.4,27610.4,0.9734,,174038,32050,,증권,KOSPI
489790,17909.22,20334.0,23415.0,25948.67,1622.67,2034.0,2967.33,3731.0,1.0,1530.85,22821,45200,,통신장비,KOSPI
001040,450188.29,472677.27,490172.5,513301.25,25277.38,24702.45,27642.0,30864.13,0.4718,168752.98,38222,131000,,복합기업,KOSPI
279570,13348.3,,,,1170.85,1164.0,1986.0,2838.0,,,22354,5510,,은행,KOSPI
450080,3925.06,,,,-653.69,,,,,6767.06,24997,35300,,전기제품,KOSPI
051600,15765.17,16293.8,17041.3,17679.1,1401.02,1746.4,1959.6,2090.2,1.0,-2782.69,21465,47700,,전기유틸리티,KOSPI
002790,46231.75,,,,3680.0,,,,0.4246,-16403.41,20414,26700,,화장품,KOSPI
030000,45468.95,45416.1,47904.1,50019.5,3368.9,3261.91,3542.27,3665.38,0.994,-5074.79,20121,17490,,광고,KOSPI
139130,80409.68,,,,5832.41,6314.46,6889.31,7286.08,0.9753,,29234,18460,,은행,KOSPI
007070,119574.22,125066.6,129164.87,133330.93,2921.2,3619.93,3908.4,4117.36,1.0,19593.92,20108,24050,,백화점과일반상점,KOSPI
005850,52399.39,56064.67,59556.83,63106.0,4070.99,4425.33,4791.33,5491.83,0.9708,-7022.77,23549,50700,,자동차부품,KOSPI
336260,4547.95,5009.67,8336.17,9972.4,-1056.73,-743.0,443.33,751.2,0.9963,5482.62,33402,51000,,에너지장비및서비스,KOSPI
005385,1862544.72,1937156.24,2023538.2,2122667.9,114678.51,113966.36,131232.56,140951.33,0.9146,1025242.74,40543,173700,,자동차,KOSPI
000240,14575.52,14411.0,15601.0,16860.0,4116.26,4211.0,4716.0,5340.0,1.0,-351.78,23307,24550,,자동차부품,KOSPI
204320,94548.13,98344.83,104224.17,109676.05,3571.21,4115.96,4713.17,5334.95,0.8881,13563.97,22751,48450,,자동차부품,KOSPI
023590,174950.04,,,,15592.84,,,,0.437,-482973.99,17272,39900,,증권,KOSPI
475150,3856.41,5591.2,1595.2,1658.0,529.98,654.8,841.4,832.5,1.0,3383.52,16863,49500,,에너지장비및서비스,KOSPI
120110,48733.99,53155.33,55417.5,57748.5,1088.96,2780.5,2985.83,3361.83,0.951,22920.57,16800,56100,,화학,KOSPI
161890,27224.19,31931.6,36000.26,39686.21,2395.95,3458.23,4116.97,4677.11,0.7825,10641.17,34936,148000,,화장품,KOSPI
081660,44686.46,47469.5,48445.17,49578.0,4747.81,6213.0,6225.33,6392.0,0.6591,13756.9,20839,39250,,"섬유,의류,신발,호화품",KOSPI
001430,36515.85,41065.08,44269.0,46276.0,984.12,1663.31,2255.15,2616.92,0.9928,12059.87,16479,45950,,철강,KOSPI
036570,15069.25,27947.83,32055.06,33623.79,160.78,5227.61,5966.94,6073.5,0.9712,-14930.01,44165,205000,,게임엔터테인먼트,KOSPI
018880,108837.28,113387.2,117890.45,123224.72,2703.72,4269.5,4976.7,5558.33,0.9894,28264.69,34072,3320,,자동차부품,KOSPI
139480,289703.88,291004.42,302814.92,308541.7,3225.41,4147.0,5634.58,6040.5,0.8255,114500.08,20283,73500,,백화점과일반상점,KOSPI
005440,80916.05,84722.0,88406.25,92171.5,2740.74,3449.25,3809.0,4141.5,0.7628,-3765.19,23915,13040,,복합기업,KOSPI
377300,9583.71,12931.5,15015.17,17974.17,503.67,1700.5,2023.67,2468.67,0.8745,-44393.61,54594,40350,,IT서비스,KOSPI
001720,24663.81,31713.66,,,1361.46,1958.39,,,0.9554,,23328,141900,,증권,KOSPI
029780,43828.54,46825.0,47337.5,49162.5,8536.95,7992.5,8320.0,8603.33,1.0,,51615,44550,,카드,KOSPI
006040,95836.74,102554.0,106629.67,110630.0,5161.34,5742.0,6005.33,6140.0,0.9467,21050.03,16045,36350,,식품,KOSPI
093370,4715.64,6908.0,7659.0,8951.0,253.5,765.0,1057.0,1230.0,0.8701,2632.79,15691,14630,,화학,KOSPI
439260,12281.28,13276.5,13713.17,14941.5,2941.03,3646.83,3749.17,4301.83,1.0,-6298.42,17940,47100,,조선,KOSPI
089860,29187.52,30496.6,32314.5,34097.4,3125.03,3505.9,3833.0,4151.2,1.0,44991.09,17592,48450,,도로와철도운송,KOSPI
009420,1551.85,1698.67,1991.0,2117.33,-9.16,49.33,141.33,55.0,0.631,147.99,25206,48250,,제약,KOSPI
004990,155396.27,157191.0,162650.0,169163.33,2394.39,3528.67,4472.67,5370.0,0.6531,76316.01,24866,24950,,복합기업,KOSPI
011210,84815.61,90723.06,95988.81,101210.71,2044.13,2195.19,2670.31,2989.71,0.9502,-2845.84,15012,55200,,자동차부품,KOSPI
483650,5197.35,7556.11,9869.44,12118.65,1014.69,1642.67,2220.17,2797.71,0.9995,-1973.9,21732,173500,,화장품,KOSPI
112610,29316.49,28480.0,32400.0,33191.63,3203.23,3043.4,3380.8,2642.75,0.9778,7948.04,21676,51400,,에너지장비및서비스,KOSPI
000500,25456.98,32528.5,38910.0,45020.0,791.92,1381.5,2870.0,4140.0,1.0,4290.98,78613,264000,,전기장비,KOSPI
004370,35143.16,37574.86,39609.79,40938.8,1839.33,2323.31,2489.92,2643.1,0.9963,-10975.06,24209,398000,,식품,KOSPI
073240,47012.82,51016.0,53579.7,56200.25,5758.59,6244.9,6612.5,7463.75,0.9331,12484.08,20194,7030,,자동차부품,KOSPI
000120,122846.52,132513.55,137548.64,143196.27,5080.81,4698.18,5340.18,5899.18,0.9451,38229.46,16334,71600,,항공화물운송과물류,KOSPI
020560,72668.5,,,,-3451.9,,,,0.631,60195.1,16294,7910,,항공사,KOSPI
026960,5328.79,,,,453.37,,,,0.9892,-7694.47,25523,25600,,식품,KOSPI
005070,4562.96,5792.0,8926.0,13130.0,23.78,212.0,608.0,1110.0,,888.66,13618,41000,,화학,KOSPI
00680K,292830.28,582144.67,493576.0,520335.67,19151.04,47817.2,26232.4,27610.4,0.9734,,13503,10610,,증권,KOSPI
294870,41470.07,38457.06,47789.94,48136.29,2486.14,5213.69,7038.0,6523.86,1.0,12767.84,15422,23400,,건설,KOSPI
415640,,,,,,560.0,620.0,660.0,,,12892,10520,,운송인프라,KOSPI
010060,33800.6,41113.0,45935.43,50756.29,-576.27,3467.86,5565.43,6588.86,0.8039,9586.85,37901,203000,,화학,KOSPI
069620,15708.91,16656.56,17606.56,19233.0,1967.82,2311.0,2420.33,2825.78,1.0,7665.99,12826,110700,,제약,KOSPI
020150,6775.31,9098.86,13224.14,17243.0,-1452.26,-528.29,308.43,1173.33,0.8308,-375.89,20789,39700,,전자장비와기기,KOSPI
000815,247785.2,,,,26591.43,32316.92,38353.46,37044.0,1.0,,12539,417000,,손해보험,KOSPI
302440,6513.68,6932.5,7617.5,8263.0,-1235.02,-1054.0,-400.5,-240.0,1.0,-2892.36,28676,36550,,제약,KOSPI
006280,19912.79,19881.08,21101.0,22768.77,691.5,725.62,980.77,1277.46,0.884,8941.9,14445,123600,,제약,KOSPI
281820,3828.57,6528.0,8724.0,9260.0,599.66,1462.0,2011.0,2170.0,0.9982,-2632.16,14413,72800,,반도체와반도체장비,KOSPI
280360,42159.53,44753.5,46718.71,48409.36,1095.19,2149.71,2412.86,2662.55,1.0,11547.69,12012,130500,,식품,KOSPI
097950,273425.89,293045.46,305012.31,317588.67,12336.05,12077.85,13978.54,15265.11,0.7562,115284.69,26691,177300,,식품,KOSPI
097230,19997.05,26710.0,29510.0,,670.74,2180.0,3250.0,,1.0,2710.99,14167,15690,,건설,KOSPI
066575,892008.82,966484.59,1010770.71,1052523.07,24783.92,46394.53,49360.82,60193.13,0.8057,41258.6,11804,68700,,전자제품,KOSPI
322000,4926.6,6959.0,8534.0,,412.23,1432.33,1665.0,,1.0,-1668.73,13608,121500,,에너지장비및서비스,KOSPI
462870,2945.46,2149.0,2171.0,3763.8,1814.18,1080.3,1037.8,2317.5,1.0,-5410.08,18474,31450,,게임엔터테인먼트,KOSPI
181710,25162.34,29825.5,33259.5,37764.71,1324.34,1997.7,2523.0,3230.14,0.7829,-4584.32,18395,56900,,IT서비스,KOSPI
018670,76763.19,98985.0,92745.67,96480.33,4428.31,4599.33,5136.33,5293.67,0.794,26026.17,22385,241500,,가스유틸리티,KOSPI
035250,14767.27,14743.11,14930.56,16204.88,2353.11,2191.78,2140.44,2715.0,1.0,-29273.88,31342,14650,,"호텔,레스토랑,레저",KOSPI
071970,4023.96,6063.8,7656.6,8911.0,759.12,1550.0,2117.0,2604.0,1.0,-4232.94,17537,51700,,조선,KOSPI
069960,42303.21,43099.18,46485.35,48713.82,3779.48,4170.18,5114.47,5593.47,0.9831,13062.4,21802,101100,,백화점과일반상점,KOSPI
229640,9600.56,12500.22,13738.67,15196.67,667.78,846.44,949.0,1125.56,0.8836,967.59,16507,53900,,전기장비,KOSPI
001800,33931.26,39428.0,40128.0,42150.0,4877.29,6071.0,6291.0,6750.0,0.36,-12314.71,14799,24600,,식품,KOSPI
011780,69151.45,79501.25,77695.58,78041.83,2718.29,5425.17,4421.17,4739.5,0.9999,-853.11,30692,122000,,화학,KOSPI
001820,2944.92,3276.5,3984.5,4220.0,128.66,298.5,580.5,620.0,1.0,-881.47,14480,139300,,전기제품,KOSPI
036460,357273.36,369942.38,377527.63,374729.75,21011.51,25276.88,23793.13,24669.25,1.0,330240.39,33463,36250,,가스유틸리티,KOSPI
009155,113144.59,143411.85,183218.45,234175.28,9133.31,19468.0,37320.5,58742.22,0.9622,-2270.93,14186,488000,,전자장비와기기,KOSPI
457190,4114.7,,,,16.15,,,,1.0,1556.56,19582,64800,,화학,KOSPI
012630,65847.98,65503.5,72451.0,78230.0,6488.68,9498.5,11268.0,12280.0,0.653,23786.06,16190,27100,,건설,KOSPI
192400,9209.29,9950.0,10660.0,11230.0,1140.09,1140.0,1230.0,1290.0,1.0,-3466.13,9726,27350,,가정용기기와용품,KOSPI
