종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
005935,3336059.0,7397268.0,9543904.48,10174549.06,436010.0,3933479.0,5542251.7,5520887.89,0.986,-1675903.07,1488399,185500,36.84,반도체와반도체장비,KOSPI
005930,3336059.0,7397268.0,9543904.48,10174549.06,436010.0,3933479.0,5542251.7,5520887.89,0.986,-1675903.07,14644928,250500,36.84,반도체와반도체장비,KOSPI
402340,104556.0,97064.0,132696.0,136542.0,87974.0,463802.0,582916.0,591750.0,1.0,-13112.77,1295494,982000,,반도체와반도체장비,KOSPI
373220,236718.0,322163.0,413328.37,497637.94,13461.0,8254.0,38513.53,61264.18,0.7185,250840.51,813150,347500,80.86,전기제품,KOSPI
000660,971467.0,3456989.0,5071771.52,5500796.89,472063.0,2664365.0,3972243.17,4067493.16,0.9986,-668447.84,11782842,1613000,,반도체와반도체장비,KOSPI
028260,407422.0,455221.0,491738.46,513038.33,32927.0,38073.0,44105.77,47672.17,0.7059,-38038.9,604885,373000,10.95,복합기업,KOSPI
015760,974293.0,976260.0,989858.17,1008595.0,134906.0,79212.0,114256.58,131965.09,0.9556,1306591.75,200614,31250,,전기유틸리티,KOSPI
298040,59685.0,71938.0,85610.93,100314.0,7470.0,11259.0,15560.64,20219.31,0.9856,5156.8,257824,2765000,13.02,전기장비,KOSPI
010140,106500.0,128097.0,146560.74,159870.39,8622.0,13814.0,19722.53,23461.33,1.0,-1987.7,175472,19940,,조선,KOSPI
005380,1862545.0,1940652.0,2031223.52,2131610.14,114679.0,114811.0,132761.96,142985.57,0.9145,1025242.74,773984,378000,4.67,자동차,KOSPI
267250,712594.0,847697.0,898414.8,962317.4,60996.0,123888.0,115708.8,128127.4,0.3936,7714.96,165491,209500,18.91,조선,KOSPI
010130,165879.0,239348.0,238733.43,247067.33,12319.0,22605.0,19968.86,21588.83,0.9981,60740.67,253815,1216000,23.24,비철금속,KOSPI
017670,170992.0,176619.0,180111.68,183894.47,10732.0,19622.0,20797.11,21991.68,1.0,82031.19,196318,91400,10.03,무선통신서비스,KOSPI
055550,646820.0,,,,70234.0,80830.0,84632.75,87826.2,0.993,,518743,110500,4.78,은행,KOSPI
096770,802961.0,1041172.0,953858.83,954075.42,4487.0,87325.0,45473.17,43849.75,0.8956,261185.73,222304,131500,53.47,석유와가스,KOSPI
