종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
097230,19997.05,26710.0,29510.0,,670.74,2180.0,3250.0,,1.0,2710.99,13788,15270,,건설,KOSPI
005070,4562.96,5792.0,8926.0,13130.0,23.78,212.0,608.0,1110.0,,888.66,13751,41400,,화학,KOSPI
00680K,292830.28,582144.67,493576.0,520335.67,19151.04,47488.73,25854.6,27610.4,0.9673,,13733,10790,,증권,KOSPI
229640,9600.56,12500.22,13738.67,15196.67,667.78,846.44,949.0,1125.56,0.8836,967.59,18773,61300,,전기장비,KOSPI
322000,4926.6,6959.0,8534.0,,412.23,1432.33,1665.0,,1.0,-1668.73,13406,119700,,에너지장비및서비스,KOSPI
005385,1862544.72,1935858.8,2020377.68,2122667.9,114678.51,113600.16,130562.96,140951.33,0.9124,1025242.74,40613,174000,,자동차,KOSPI
281820,3828.57,6528.0,8724.0,9260.0,599.66,1462.0,2011.0,2170.0,0.9982,-2632.16,15661,79100,,반도체와반도체장비,KOSPI
294870,41470.07,38457.06,47789.94,48136.29,2486.14,5213.69,7038.0,6523.86,1.0,12767.84,15521,23550,,건설,KOSPI
020150,6775.31,9066.57,13238.43,17299.67,-1452.26,-529.57,309.43,1176.67,0.8299,-375.89,21836,41700,,전자장비와기기,KOSPI
439260,12281.28,13276.5,13713.17,14941.5,2941.03,3646.83,3749.17,4301.83,1.0,-6298.42,17654,46350,,조선,KOSPI
415640,,,,,,560.0,620.0,660.0,,,12622,10300,,운송인프라,KOSPI
010060,33800.6,41113.0,45935.43,50756.29,-576.27,3467.86,5565.43,6588.86,0.8039,9586.85,36034,193000,,화학,KOSPI
000815,247785.2,,,,26591.43,32316.92,38353.46,37044.0,1.0,,12314,409500,,손해보험,KOSPI
066575,892008.82,966484.59,1010770.71,1052523.07,24783.92,46394.53,49360.82,60193.13,0.8057,41258.6,11975,69700,,전자제품,KOSPI
