종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
302440,6514.0,6932.0,7617.5,8263.0,-1235.0,-1054.0,-400.5,-240.0,1.0,-2892.36,30088,38350,247.72,제약,KOSPI
139130,80410.0,,,,5832.0,6314.0,6889.31,7286.08,0.9753,,30026,18960,3.7,은행,KOSPI
336260,4548.0,4990.0,7309.4,8240.0,-1057.0,-715.0,505.2,659.25,1.0,5482.62,29046,44350,,에너지장비및서비스,KOSPI
004800,24317.0,26120.0,26903.33,29156.67,3930.0,5440.0,5300.0,5786.67,0.8386,13984.24,28877,172500,15058.38,복합기업,KOSPI
017800,24674.0,26300.0,29100.0,31900.0,2092.0,2140.0,2190.0,2300.0,1.0,3217.22,29241,74800,5.52,기계,KOSPI
006360,124503.0,109331.0,118579.24,127537.56,4378.0,4156.0,5918.19,6944.5,0.8664,40469.93,28499,33300,,건설,KOSPI
009420,1552.0,1714.0,1978.25,2208.0,-9.0,24.0,106.0,230.0,1.0,147.99,28785,55100,659.6,제약,KOSPI
375500,74024.0,70566.0,71572.84,76883.35,3870.0,5745.0,5756.84,6461.47,0.9968,-10892.93,27666,71500,8.24,건설,KOSPI
097950,273426.0,293036.0,305031.77,316568.8,12336.0,12092.0,13996.15,15484.0,0.7027,115284.69,27971,185800,13.75,식품,KOSPI
004370,35143.0,37575.0,39609.79,40808.45,1839.0,2320.0,2488.43,2638.82,0.9955,-10975.06,26855,441500,14.4,식품,KOSPI
007340,36757.0,45957.0,48911.0,52148.5,5279.0,6950.0,7449.0,8137.0,0.8907,15626.15,27032,46200,2.66,자동차부품,KOSPI
450080,3925.0,,,,-654.0,,,,,6767.06,26484,37400,2210.54,전기제품,KOSPI
383220,19340.0,20943.0,,,4686.0,5358.0,,,,-2633.84,26164,68300,8.04,"섬유,의류,신발,호화품",KOSPI
483650,5197.0,7557.0,9889.18,12182.75,1015.0,1642.0,2222.24,2805.5,0.9996,-1973.9,25991,207500,22.35,화장품,KOSPI
282330,90612.0,95156.0,99195.88,103369.0,2539.0,3071.0,3401.5,3662.47,0.9999,-4201.09,26081,150900,11.59,백화점과일반상점,KOSPI
011170,184830.0,208712.0,192122.91,195097.27,-9431.0,-590.0,503.91,3593.91,0.7997,77206.58,25665,60000,,화학,KOSPI
001720,24664.0,31714.0,,,1361.0,1958.0,,,0.9554,,25318,154000,7.21,증권,KOSPI
003690,67044.0,,,,4709.0,,,,1.0,,25943,14680,4.16,손해보험,KOSPI
026960,5329.0,,,,453.0,,,,0.9892,-7694.47,25573,25650,12.53,식품,KOSPI
005850,52399.0,56104.0,59681.2,63369.8,4071.0,4433.0,4817.8,5605.8,0.971,-7022.77,24571,52900,4.94,자동차부품,KOSPI
489790,17909.22,20334.0,23415.0,25948.67,1622.67,2034.0,2967.33,3731.0,1.0,1530.85,25093,49700,49.78,통신장비,KOSPI
279570,13348.0,,,,1171.0,1164.0,1986.0,2838.0,,,22922,5650,19.6,은행,KOSPI
204320,94548.0,98356.0,104232.43,109676.05,3571.0,4116.0,4714.48,5334.95,0.8881,13563.97,23619,50300,13.63,자동차부품,KOSPI
004990,155396.0,157537.0,163173.33,168136.67,2394.0,3677.0,4756.67,8550.0,0.6834,76316.01,24168,24250,,복합기업,KOSPI
000240,14576.0,14411.0,15601.0,16860.0,4116.0,4211.0,4716.0,5340.0,1.0,-351.78,23354,24600,7.91,자동차부품,KOSPI
081660,44686.0,47481.0,48556.83,49294.0,4748.0,6081.0,6235.33,6360.0,0.6584,13756.9,22166,41750,55.22,"섬유,의류,신발,호화품",KOSPI
181710,25162.0,29776.0,32998.7,36569.29,1324.0,1974.0,2454.0,2720.86,0.7883,-4584.32,23058,70400,,IT서비스,KOSPI
103140,50486.0,61752.0,64505.23,66722.25,2974.0,4266.0,3867.08,4143.92,1.0,10110.41,22672,80900,7.02,비철금속,KOSPI
030000,45469.0,45472.0,48017.3,50198.25,3369.0,3286.0,3564.09,3687.88,0.9936,-5074.79,22065,19180,11.69,광고,KOSPI
014680,8840.0,9886.0,11256.0,13562.25,1562.0,1822.0,2247.2,2974.25,0.9715,948.65,22182,205500,24.43,화학,KOSPI
005440,80916.0,84748.0,88446.0,92216.5,2741.0,3443.0,3781.5,4114.0,0.7629,-3765.19,22209,12110,0.33,복합기업,KOSPI
018670,76763.0,97382.0,91116.5,96055.5,4428.0,4734.0,4975.0,5175.5,0.7579,26026.17,21783,235000,4.32,가스유틸리티,KOSPI
009970,48950.0,,,,7355.0,,,,0.6063,-15021.19,21633,167000,2.86,"섬유,의류,신발,호화품",KOSPI
007070,119574.0,125145.0,129283.53,133490.21,2921.0,3627.0,3915.07,4113.07,1.0,19593.92,22031,26350,116.78,백화점과일반상점,KOSPI
457190,4115.0,,,,16.0,,,,1.0,1556.56,21032,69600,,화학,KOSPI
073240,47013.0,51029.0,53635.18,56338.0,5759.0,6217.0,6596.82,7427.78,0.9317,12484.08,21401,7450,9.81,자동차부품,KOSPI
112610,29316.0,28480.0,32400.0,33191.63,3203.0,3043.0,3380.8,2642.75,0.9778,7948.04,19947,47300,152.75,에너지장비및서비스,KOSPI
069960,42303.0,42969.0,46304.5,48254.41,3779.0,4176.0,5108.94,5544.06,0.9847,13062.4,21090,97800,,백화점과일반상점,KOSPI
020150,6775.0,9100.0,13221.75,17243.0,-1452.0,-512.0,361.63,1173.33,0.8308,-375.89,20868,39850,,전자장비와기기,KOSPI
139480,289704.0,290773.0,302361.08,307692.7,3225.0,4184.0,5655.92,6053.5,0.8272,114500.08,20642,74800,,백화점과일반상점,KOSPI
051600,15765.0,16338.0,17096.6,17637.2,1401.0,1757.0,1935.7,2010.8,1.0,-2782.69,20408,45350,9.42,전기유틸리티,KOSPI
002790,46232.0,,,,3680.0,,,,0.4246,-16403.41,20797,27200,23.54,화장품,KOSPI
089860,29188.0,30497.0,32314.5,34097.4,3125.0,3506.0,3831.6,4146.9,1.0,44991.09,18663,51400,8.47,도로와철도운송,KOSPI
462870,2945.0,2145.0,2211.44,3890.22,1814.0,1071.0,1055.78,2404.44,1.0,-5410.08,19414,33050,23.34,게임엔터테인먼트,KOSPI
071970,4024.0,6064.0,7656.6,8911.0,759.0,1550.0,2117.0,2604.0,1.0,-4232.94,17741,52300,10.56,조선,KOSPI
475150,3856.41,5550.33,2126.0,1658.0,529.98,659.0,847.83,832.5,1.0,3383.52,17647,51800,14.86,에너지장비및서비스,KOSPI
439260,12281.0,13276.0,13713.17,14941.5,2941.0,3647.0,3749.17,4301.83,1.0,-6298.42,17997,47250,9.17,조선,KOSPI
120110,48734.0,53155.0,55417.5,57748.5,1089.0,2780.0,2985.83,3361.83,0.951,22920.57,17638,58900,31.52,화학,KOSPI
008770,40683.0,40123.0,41498.31,43757.33,135.0,1976.0,2457.92,2836.08,1.0,9742.49,17583,44800,30.43,백화점과일반상점,KOSPI
000155,197841.0,218424.0,252348.5,284230.0,10627.0,18125.0,25064.08,31031.0,0.5085,54570.67,17085,427500,,복합기업,KOSPI
000120,122847.0,132514.0,137548.64,143196.27,5081.0,4698.0,5340.18,5899.18,0.9385,38229.46,16767,73500,12.91,항공화물운송과물류,KOSPI
006040,95837.0,102554.0,106629.67,110630.0,5161.0,5742.0,6005.33,6140.0,0.9467,21050.03,16751,37950,7.18,식품,KOSPI
011210,84816.0,90885.0,96189.87,101408.15,2044.0,2188.0,2666.6,2987.0,0.9502,-2845.84,16045,59000,19.36,자동차부품,KOSPI
023590,174950.0,,,,15593.0,,,,0.437,-482973.99,17077,39450,3.55,증권,KOSPI
020560,72668.0,,,,-3452.0,,,,0.631,60195.1,15882,7710,7.29,항공사,KOSPI
001800,33931.0,,,,4877.0,,,,0.3582,-12314.71,15340,25500,10.68,식품,KOSPI
001120,167063.0,188307.0,186882.5,189408.67,2922.0,4662.0,4639.0,4750.0,0.8778,18965.43,15388,39700,9.73,무역회사와판매업체,KOSPI
006280,19913.0,19881.0,21101.0,22768.77,692.0,726.0,980.77,1277.46,0.884,8941.9,14970,128100,,제약,KOSPI
322000,4927.0,6959.0,8534.0,,412.0,1432.0,1665.0,,1.0,-1668.73,14997,133900,,에너지장비및서비스,KOSPI
009155,113145.0,143443.0,183316.4,234218.06,9133.0,19448.0,37297.45,58710.0,0.9622,-2270.93,15233,524000,28.11,전자장비와기기,KOSPI
294870,41470.0,38457.0,47789.94,48136.29,2486.0,5214.0,7038.0,6523.86,1.0,12767.84,15192,23050,5.56,건설,KOSPI
097230,19997.0,26710.0,29510.0,,671.0,2180.0,3250.0,,1.0,2710.99,14899,16500,,건설,KOSPI
298020,76948.0,88100.0,90622.17,95729.67,2515.0,5571.0,6144.67,6563.5,0.774,22664.76,14930,345000,16.95,무역회사와판매업체,KOSPI
