종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
028050,90287.69,107192.38,128984.38,141388.95,7920.79,9821.43,11916.38,13245.84,0.9729,-36619.52,98392,50200,,건설,KOSPI
086280,295664.09,331591.41,345729.82,359207.5,20730.08,21591.94,23576.06,24881.25,0.9987,-5446.09,150750,201000,,항공화물운송과물류,KOSPI
010950,342469.57,422387.79,398713.93,379444.5,2356.31,44210.43,33031.21,28125.0,1.0,75316.31,161669,143600,,석유와가스,KOSPI
047050,323736.04,351290.15,359681.0,369320.46,11653.16,14652.08,15480.15,16311.15,0.9581,67614.96,96933,55100,,무역회사와판매업체,KOSPI
003230,23517.85,31414.07,37694.36,42824.4,5241.88,7337.86,8947.86,10510.2,0.9998,424.07,95217,1264000,,식품,KOSPI
034020,170578.76,183496.38,205211.2,229828.2,7627.12,11307.5,16256.4,20657.27,0.6463,45793.89,538712,84100,,기계,KOSPI
039490,171217.04,369379.0,300835.67,307065.67,14882.4,22916.72,19010.89,19670.82,1.0,,70161,267500,,증권,KOSPI
006260,318700.31,410841.55,437010.73,461406.2,10525.54,19996.27,22339.82,25700.6,0.6196,104616.6,94692,303500,,전기장비,KOSPI
259960,33265.54,48470.22,51875.67,55595.13,10543.81,14507.67,15637.94,16774.93,0.9919,-21242.54,93326,204000,,게임엔터테인먼트,KOSPI
005940,136989.24,338079.33,290477.33,297504.0,14205.8,23237.75,20250.13,20493.21,0.9697,,94332,25550,,증권,KOSPI
024110,292172.06,,,,36555.89,37151.23,40117.54,42377.25,0.9937,,161877,20300,,은행,KOSPI
005380,1862544.72,1939053.84,2027830.2,2127367.9,114678.51,114487.16,132356.96,142401.33,0.9145,1025242.74,742247,362500,,자동차,KOSPI
090430,42528.2,47258.21,51770.16,56190.56,3358.27,4871.16,5671.95,6445.78,0.9562,-8086.94,84756,144900,,화장품,KOSPI
0126Z0,2516.9,18577.33,20855.0,22952.67,-636.41,2468.0,3099.67,2558.33,1.0,2467.96,81990,329500,,제약,KOSPI
003490,252255.42,282334.36,280204.45,287136.64,11135.89,11003.45,22243.45,25781.36,1.0,192096.56,107705,29250,,항공사,KOSPI
267270,37765.24,95282.0,105208.57,113469.14,1708.83,7862.43,9423.43,11463.43,1.0,9841.04,63646,134000,,기계,KOSPI
003670,29386.98,32768.44,42606.25,55233.07,328.27,1005.0,1800.63,2832.53,0.8869,35152.63,167753,188600,,화학,KOSPI
042660,127835.12,158337.05,153197.9,164731.95,11675.9,22486.14,24957.05,28407.4,0.9999,47157.9,250953,81900,,조선,KOSPI
207940,45569.72,54951.31,64069.0,68466.8,20692.21,24162.15,28197.58,30980.9,0.9985,-9473.01,650388,1405000,,제약,KOSPI
064350,58390.32,68395.0,77290.82,88512.19,10056.41,10808.24,13191.12,16463.56,0.997,-24542.29,130752,119800,,우주항공과국방,KOSPI
030200,282441.61,273840.06,280104.39,286069.06,24691.33,21203.89,22642.44,23659.22,0.9332,95653.68,133571,53000,,다각화된통신서비스,KOSPI
180640,2983.62,,,,-75.24,,,,0.9738,823.32,91464,137000,,항공사,KOSPI
353200,10652.95,16028.62,19953.08,23316.23,490.61,2763.38,4066.38,5050.54,0.9995,-2162.12,49812,100800,,전자장비와기기,KOSPI
055550,646819.6,,,,70233.57,80829.75,84632.75,87826.2,0.993,,528601,112600,,은행,KOSPI
000270,1141409.19,1257144.16,1313757.32,1366277.55,90781.48,102394.16,112935.0,121436.95,1.0,-211997.07,472009,120900,,자동차,KOSPI
329180,175806.33,247492.22,266386.44,285912.71,20375.1,40460.0,47181.22,55084.0,1.0,-49151.16,464453,442500,,조선,KOSPI
443060,19827.01,23580.1,26466.9,30506.4,3501.41,4184.0,5311.3,6631.7,1.0,-5145.06,105134,234500,,조선,KOSPI
009830,133330.55,182673.75,195898.08,204049.92,-3647.59,8899.67,12961.08,14572.83,0.9836,128985.87,64432,28650,,에너지장비및서비스,KOSPI
138930,101525.1,,,,9026.81,10035.14,11143.71,11736.92,0.9741,,49524,16140,,은행,KOSPI
016360,148739.02,277355.0,236345.0,243245.0,13756.73,23117.29,21025.94,21395.81,1.0,,76441,85600,,증권,KOSPI
021240,49635.66,56966.5,64071.25,71289.5,8786.52,10133.0,11836.0,12775.5,1.0,25247.31,76146,107600,,가정용기기와용품,KOSPI
175330,46305.45,,,,9523.14,10267.54,10949.46,11569.0,0.977,,61459,32950,,은행,KOSPI
010130,165878.51,239348.29,238733.43,247067.33,12319.27,22605.0,19968.86,21588.83,0.9981,60740.67,238787,1144000,,비철금속,KOSPI
000500,25456.98,32528.5,38910.0,45020.0,791.92,1381.5,2870.0,4140.0,1.0,4290.98,73551,247000,,전기장비,KOSPI
062040,5019.46,6851.7,8807.3,11180.22,1786.34,2554.2,3384.4,4380.78,1.0,-2155.58,59999,195800,,전기장비,KOSPI
352820,26498.7,48852.1,42778.0,46779.26,493.18,2849.95,4828.62,5426.37,0.9689,-7203.21,73368,170200,,방송과엔터테인먼트,KOSPI
377300,9583.71,12931.5,15015.17,17974.17,503.67,1700.5,2023.67,2468.67,0.8745,-44393.61,54864,40550,,IT서비스,KOSPI
454910,329.78,,,,-594.72,,,,,-1686.94,44207,68200,,기계,KOSPI
241560,87918.88,94797.0,99540.33,102948.33,6861.32,8558.33,9375.33,10349.83,1.0,-3060.2,57418,59900,,기계,KOSPI
271560,33324.43,37739.64,40229.14,42254.5,5582.58,6397.07,6990.86,7436.8,0.9837,-12166.55,44193,111800,,식품,KOSPI
051910,459321.67,560191.17,633172.08,696066.33,11809.0,12712.75,38502.17,53851.08,0.7851,307180.26,192011,272000,,화학,KOSPI
005830,230479.16,,,,23839.5,,,,0.7872,,122486,187000,,손해보험,KOSPI
011790,18400.36,24877.0,29587.5,34605.0,-3050.25,-688.0,762.5,2495.0,0.8883,22288.37,42655,86000,,화학,KOSPI
007660,10880.25,16259.13,22826.5,26896.88,2047.25,3494.63,5281.0,6436.25,1.0,408.18,78915,107500,,반도체와반도체장비,KOSPI
088980,,,,,,3460.0,3570.0,3700.0,,,46791,9770,,운송인프라,KOSPI
004020,227332.37,240241.68,249876.11,255436.78,2192.35,3680.47,6744.21,7811.83,0.8969,81868.27,46639,34950,,철강,KOSPI
000880,747854.4,927340.0,963340.0,1000900.0,41468.83,74220.0,89260.0,96820.0,0.3107,46978.59,73327,137500,,복합기업,KOSPI
005387,1862544.72,1939053.84,2027830.2,2127367.9,114678.51,114487.16,132356.96,142401.33,0.9145,1025242.74,60208,172200,,자동차,KOSPI
001440,36360.18,43980.0,46800.29,52789.57,1286.13,2290.14,2566.14,3257.14,0.9707,5639.37,55074,28100,,전기장비,KOSPI
272210,36641.51,45524.67,51728.67,59519.93,1198.99,2501.67,4527.8,5763.87,1.0,17248.57,130165,68900,,우주항공과국방,KOSPI
018880,108837.28,113387.2,117890.45,123224.72,2703.72,4269.5,4976.7,5558.33,0.9894,28264.69,34277,3340,,자동차부품,KOSPI
064400,61295.43,65697.5,71548.25,77959.27,5518.28,5820.75,6680.42,7375.27,0.9971,-10425.1,67723,69900,,IT서비스,KOSPI
036460,357273.36,369942.38,377527.63,374729.75,21011.51,25276.88,23793.13,24669.25,1.0,330240.39,33371,36150,,가스유틸리티,KOSPI
082740,13710.57,15541.0,21435.43,24796.43,1300.66,2273.14,3720.86,4694.0,1.0,-1676.54,40138,48100,,조선,KOSPI
032640,154517.45,153950.5,158064.33,161264.22,8921.31,11498.44,12333.17,13168.06,1.0,45084.03,62348,14690,,무선통신서비스,KOSPI
002380,64838.19,68819.6,71938.0,74602.2,4276.15,4534.0,5024.6,5373.2,1.0,42230.96,40086,466500,,건축자재,KOSPI
192820,23987.58,29699.32,34632.05,39255.72,1957.92,2568.95,3156.89,3706.22,0.9582,7500.21,31835,280500,,화장품,KOSPI
000990,13972.33,16400.0,18585.0,20130.0,2772.95,4165.0,5525.0,7010.0,0.9967,-9156.2,54903,126200,,반도체와반도체장비,KOSPI
375500,74024.25,70566.37,71572.84,76883.35,3869.53,5744.58,5756.84,6461.47,0.9968,-10892.93,33509,86600,,건설,KOSPI
001040,450188.29,472677.27,490172.5,513301.25,25277.38,24702.45,27642.0,30864.13,0.4718,168752.98,38164,130800,,복합기업,KOSPI
066970,21549.39,35794.29,43574.29,51921.69,-1568.5,2153.0,2383.0,3188.92,0.983,14382.17,45608,112100,,전기제품,KOSPI
161890,27224.19,31931.6,36000.26,39686.21,2395.95,3458.23,4116.97,4677.11,0.7825,10641.17,35455,150200,,화장품,KOSPI
029780,43828.54,46925.0,47337.5,49162.5,8536.95,8147.5,8496.67,8763.33,0.9989,,51615,44550,,카드,KOSPI
088350,274363.51,,,,11472.5,17329.5,17680.0,18712.0,0.7668,,50983,5870,,생명보험,KOSPI
028670,54328.88,69166.69,70375.46,72012.69,4919.48,6763.0,6810.92,6990.85,1.0,41405.81,30952,5790,,해운사,KOSPI
011780,69151.45,79501.25,77695.58,78041.83,2718.29,5425.17,4421.17,4739.5,0.9999,-853.11,30541,121400,,화학,KOSPI
128940,15475.31,17596.72,17945.44,19011.12,2577.99,3664.94,3151.89,3115.76,0.9156,90.87,64183,501000,,제약,KOSPI
139130,80409.68,,,,5832.41,6314.46,6889.31,7286.08,0.9753,,29218,18450,,은행,KOSPI
111770,40635.84,45223.86,47373.86,50145.17,5144.39,6424.57,7164.71,7986.83,1.0,-7396.17,32170,72600,,"섬유,의류,신발,호화품",KOSPI
005385,1862544.72,1939053.84,2027830.2,2127367.9,114678.51,114487.16,132356.96,142401.33,0.9145,1025242.74,40170,172100,,자동차,KOSPI
302440,6513.68,6932.5,7617.5,8263.0,-1235.02,-1054.0,-400.5,-240.0,1.0,-2892.36,28519,36350,,제약,KOSPI
022100,10751.75,9993.0,11930.0,14487.0,603.89,404.0,735.0,1161.0,0.9898,-2469.25,32307,21250,,IT서비스,KOSPI
006360,124503.47,109331.19,118579.24,127537.56,4378.09,4155.9,5918.19,6944.5,0.8664,40469.93,31494,36800,,건설,KOSPI
012750,28894.12,29506.25,31310.75,32895.0,2345.66,2060.75,2536.75,2694.0,0.9999,-1579.0,31729,83500,,상업서비스와공급품,KOSPI
161390,212022.99,225571.76,237660.47,247939.8,18410.76,21857.41,24492.24,26218.6,0.9549,35329.27,71724,57900,,자동차부품,KOSPI
010060,33800.6,41113.0,45935.43,50756.29,-576.27,3467.86,5565.43,6588.86,0.8039,9586.85,37621,201500,,화학,KOSPI
026960,5328.79,,,,453.37,,,,0.9892,-7694.47,25274,25350,,식품,KOSPI
450080,3925.06,,,,-653.69,,,,,6767.06,25210,35600,,전기제품,KOSPI
103590,20445.52,23474.75,25219.25,26765.0,1512.27,2524.75,2765.25,3117.5,1.0,-439.49,33523,70300,,전기장비,KOSPI
071050,194661.43,419870.0,417760.0,419820.0,23453.29,40613.81,32549.75,33383.2,1.0,,104208,187000,,증권,KOSPI
009420,1551.85,1698.67,1991.0,2117.33,-9.16,49.33,141.33,55.0,0.631,147.99,24893,47650,,제약,KOSPI
001450,181103.79,,,,12609.94,,,,0.9812,,41260,48400,,손해보험,KOSPI
000100,21866.38,23471.94,25614.69,28602.69,1043.74,1289.25,2028.44,3026.56,1.0,-959.87,57273,77800,,제약,KOSPI
011170,184830.05,208711.82,192122.91,195097.27,-9431.16,-589.55,503.91,3593.91,0.7997,77206.58,27676,64700,,화학,KOSPI
052690,5187.68,5747.6,7434.89,9212.67,354.53,634.9,952.78,1507.44,0.9889,-830.03,51329,134300,,전기유틸리티,KOSPI
003690,67044.02,,,,4709.39,,,,1.0,,26720,15120,,손해보험,KOSPI
005440,80916.05,84722.0,88406.25,92171.5,2740.74,3449.25,3809.0,4141.5,0.7628,-3765.19,24080,13130,,복합기업,KOSPI
085620,51884.29,,,,1945.12,2065.0,2393.0,2472.0,1.0,,26157,19350,,생명보험,KOSPI
489790,17909.22,20334.0,23415.0,25948.67,1622.67,2034.0,2967.33,3731.0,1.0,1530.85,22568,44700,,통신장비,KOSPI
009970,48950.1,,,,7354.75,,,,0.6063,-15021.19,21542,166300,,"섬유,의류,신발,호화품",KOSPI
112610,29316.49,28480.0,32400.0,33191.63,3203.23,3043.4,3380.8,2642.75,0.9778,7948.04,22056,52300,,에너지장비및서비스,KOSPI
251270,28350.74,29197.17,29755.11,30875.0,3524.78,3272.17,3717.17,3985.43,0.9756,1205.57,28482,34250,,게임엔터테인먼트,KOSPI
323410,30862.91,,,,6493.71,7389.83,8803.58,9725.45,,,99957,20950,,은행,KOSPI
051600,15765.17,16293.8,17041.3,17679.1,1401.02,1746.4,1959.6,2090.2,1.0,-2782.69,21060,46800,,전기유틸리티,KOSPI
007340,36757.04,45957.0,48911.0,52148.5,5279.08,6949.5,7449.0,8137.0,0.8907,15626.15,26915,46000,,자동차부품,KOSPI
097950,273425.89,293036.15,305031.77,317511.0,12336.05,12092.38,13996.15,15284.44,0.7561,115284.69,26691,177300,,식품,KOSPI
004800,24317.09,26120.0,26903.33,29156.67,3930.21,5440.0,5300.0,5786.67,0.8386,13984.24,26483,158200,,복합기업,KOSPI
014680,8839.69,9903.0,11273.17,13337.8,1562.33,1822.5,2257.17,2946.0,0.9712,948.65,22883,212000,,화학,KOSPI
462870,2945.46,2149.0,2171.0,3763.8,1814.18,1080.3,1037.8,2317.5,1.0,-5410.08,18533,31550,,게임엔터테인먼트,KOSPI
031210,27587.2,,,,3757.02,,,,0.9999,,29744,42600,,손해보험,KOSPI
279570,13348.3,,,,1170.85,1164.0,1986.0,2838.0,,,22476,5540,,은행,KOSPI
103140,50485.8,61769.4,65248.67,67876.36,2974.27,4265.27,3928.8,4219.64,1.0,10110.41,21495,76700,,비철금속,KOSPI
017800,24673.78,26300.0,29100.0,31900.0,2092.22,2140.0,2190.0,2300.0,1.0,3217.22,28537,73000,,기계,KOSPI
282330,90612.16,95135.0,99186.5,103050.93,2539.47,3075.88,3410.88,3676.93,0.9987,-4201.09,24336,140800,,백화점과일반상점,KOSPI
023590,174950.04,,,,15592.84,,,,0.437,-482973.99,17142,39600,,증권,KOSPI
081660,44686.46,47469.5,48445.17,49578.0,4747.81,6213.0,6225.33,6392.0,0.6591,13756.9,20918,39400,,"섬유,의류,신발,호화품",KOSPI
079550,43069.36,51246.31,60817.56,71302.44,3194.42,4489.75,6269.44,8384.63,1.0,16723.11,146960,668000,,우주항공과국방,KOSPI
475150,3856.41,5591.2,1595.2,1658.0,529.98,654.8,841.4,832.5,1.0,3383.52,16727,49100,,에너지장비및서비스,KOSPI
030000,45468.95,45472.2,48017.3,50198.25,3368.9,3286.18,3564.09,3687.88,0.9936,-5074.79,20236,17590,,광고,KOSPI
035250,14767.27,14743.11,14930.56,16204.88,2353.11,2191.78,2140.44,2715.0,1.0,-29273.88,31193,14580,,"호텔,레스토랑,레저",KOSPI
001720,24663.81,31713.66,,,1361.46,1958.39,,,0.9554,,23509,143000,,증권,KOSPI
483650,5197.35,7556.11,9869.44,12118.65,1014.69,1642.67,2220.17,2797.71,0.9995,-1973.9,19954,159300,,화장품,KOSPI
457190,4114.7,,,,16.15,,,,1.0,1556.56,19491,64500,,화학,KOSPI
000240,14575.52,14411.0,15601.0,16860.0,4116.26,4211.0,4716.0,5340.0,1.0,-351.78,22974,24200,,자동차부품,KOSPI
018670,76763.19,98985.0,92745.67,96480.33,4428.31,4599.33,5136.33,5293.67,0.794,26026.17,22153,239000,,가스유틸리티,KOSPI
336260,4547.95,5009.67,8336.17,9972.4,-1056.73,-743.0,443.33,751.2,0.9963,5482.62,33795,51600,,에너지장비및서비스,KOSPI
020560,72668.5,,,,-3451.9,,,,0.631,60195.1,16129,7830,,항공사,KOSPI
000155,197841.38,218423.83,252348.5,284230.0,10627.15,18124.92,25064.08,31031.0,0.5085,54570.67,17904,448000,,복합기업,KOSPI
326030,7067.41,9783.44,11815.75,13789.27,2039.38,3506.63,4671.69,6034.07,1.0,-3330.46,61867,79000,,제약,KOSPI
439260,12281.28,13276.5,13713.17,14941.5,2941.03,3646.83,3749.17,4301.83,1.0,-6298.42,17330,45500,,조선,KOSPI
004370,35143.16,37574.86,39609.79,40938.8,1839.33,2323.31,2489.92,2643.1,0.9963,-10975.06,24239,398500,,식품,KOSPI
069960,42303.21,43044.47,46381.24,48606.76,3779.48,4179.59,5122.71,5595.24,0.9829,13062.4,21177,98200,,백화점과일반상점,KOSPI
229640,9600.56,12500.22,13738.67,15196.67,667.78,846.44,949.0,1125.56,0.8836,967.59,16936,55300,,전기장비,KOSPI
071970,4023.96,6063.8,7656.6,8911.0,759.12,1550.0,2117.0,2604.0,1.0,-4232.94,16588,48900,,조선,KOSPI
008930,13569.58,,,,1387.27,,,,1.0,856.68,34675,50700,,제약,KOSPI
005850,52399.39,56064.67,59556.83,63106.0,4070.99,4425.33,4791.33,5491.83,0.9708,-7022.77,23317,50200,,자동차부품,KOSPI
036570,15069.25,27947.83,32055.06,33623.79,160.78,5227.61,5966.94,6073.5,0.9712,-14930.01,43411,201500,,게임엔터테인먼트,KOSPI
007070,119574.22,125160.6,129332.87,133583.79,2921.2,3627.27,3917.07,4128.79,1.0,19593.92,20108,24050,,백화점과일반상점,KOSPI
018260,139298.68,144025.87,151545.0,159241.71,9571.03,8237.2,10686.33,11809.86,0.9821,-57031.26,167523,216500,,IT서비스,KOSPI
034220,258100.82,253075.14,263087.0,268208.57,5169.77,8940.86,13841.29,16413.43,0.9337,119989.1,42550,8510,,디스플레이패널,KOSPI
000120,122846.52,132513.55,137548.64,143196.27,5080.81,4698.18,5340.18,5899.18,0.9451,38229.46,16265,71300,,항공화물운송과물류,KOSPI
008770,40683.06,40122.69,41498.31,43817.0,135.13,1976.38,2457.92,2850.18,0.9984,9742.49,16013,40800,,백화점과일반상점,KOSPI
006040,95836.74,102554.0,106629.67,110630.0,5161.34,5742.0,6005.33,6140.0,0.9467,21050.03,16023,36300,,식품,KOSPI
001800,33931.26,39428.0,40128.0,42150.0,4877.29,6071.0,6291.0,6750.0,0.36,-12314.71,14738,24500,,식품,KOSPI
294870,41470.07,38457.06,47789.94,48136.29,2486.14,5213.69,7038.0,6523.86,1.0,12767.84,15719,23850,,건설,KOSPI
093370,4715.64,6908.0,7659.0,8951.0,253.5,765.0,1057.0,1230.0,0.8701,2632.79,15659,14600,,화학,KOSPI
012630,65847.98,65503.5,72451.0,78230.0,6488.68,9498.5,11268.0,12280.0,0.653,23786.06,15652,26200,,건설,KOSPI
001120,167063.1,188307.0,186882.5,189408.67,2921.93,4662.0,4639.0,4750.0,0.8778,18965.43,15911,41050,,무역회사와판매업체,KOSPI
322000,4926.6,6959.0,8534.0,,412.23,1432.33,1665.0,,1.0,-1668.73,13530,120800,,에너지장비및서비스,KOSPI
097230,19997.05,26710.0,29510.0,,670.74,2180.0,3250.0,,1.0,2710.99,13535,14990,,건설,KOSPI
415640,,,,,,560.0,620.0,660.0,,,12806,10450,,운송인프라,KOSPI
003540,50638.9,,,,3014.02,6236.67,3816.67,3960.0,1.0,,12798,26850,,증권,KOSPI
073240,47012.82,51016.0,53579.7,56200.25,5758.59,6244.9,6612.5,7463.75,0.9331,12484.08,20252,7050,,자동차부품,KOSPI
020150,6775.31,9098.86,13224.14,17243.0,-1452.26,-528.29,308.43,1173.33,0.8308,-375.89,20344,38850,,전자장비와기기,KOSPI
280360,42159.53,44753.5,46718.71,48409.36,1095.19,2149.71,2412.86,2662.55,1.0,11547.69,12076,131200,,식품,KOSPI
001430,36515.85,41065.08,44269.0,46276.0,984.12,1663.31,2255.15,2616.92,0.9928,12059.87,15492,43200,,철강,KOSPI
005070,4562.96,5792.0,8926.0,13130.0,23.78,212.0,608.0,1110.0,,888.66,13784,41500,,화학,KOSPI
000210,53267.21,55385.5,55391.5,56050.0,2985.46,6496.0,6105.0,6170.0,0.9294,45447.6,11505,54900,,화학,KOSPI
204320,94548.13,98344.83,104224.17,109676.05,3571.21,4115.96,4713.17,5334.95,0.8881,13563.97,22727,48400,,자동차부품,KOSPI
089860,29187.52,30496.6,32314.5,34097.4,3125.03,3505.9,3833.0,4151.2,1.0,44991.09,17392,47900,,도로와철도운송,KOSPI
00680K,292830.28,582144.67,493576.0,520335.67,19151.04,47817.2,26232.4,27610.4,0.9734,,13338,10480,,증권,KOSPI
006340,6245.42,,,,93.51,,,,0.6795,162.83,10014,12770,,전기장비,KOSPI
006120,101640.14,,,,3613.54,,,,0.8943,41141.98,9665,55500,,석유와가스,KOSPI
003530,30945.78,,,,1477.01,,,,1.0,,9773,4555,,증권,KOSPI
030610,45067.95,,,,1904.43,,,,1.0,,11544,10130,,증권,KOSPI
195870,6533.97,8823.27,10163.55,11509.36,464.91,1030.09,1479.18,1800.18,1.0,1298.53,9537,56100,,반도체와반도체장비,KOSPI
361610,2618.74,1634.25,2494.5,3977.75,-2463.64,-2308.5,-1015.75,-130.5,1.0,14498.73,12996,15890,,전기제품,KOSPI
001820,2944.92,3276.5,3984.5,4220.0,128.66,298.5,580.5,620.0,1.0,-881.47,14834,142700,,전기제품,KOSPI
051900,63554.9,64667.87,67727.47,70493.93,1706.89,3790.67,4482.27,4915.79,0.9691,-11373.38,44927,300000,,화장품,KOSPI
032350,6534.48,7792.4,8571.4,9478.88,1433.28,1945.6,2263.8,2621.25,1.0,11891.68,9312,11680,,"호텔,레스토랑,레저",KOSPI
077970,7893.42,9044.0,9892.0,13208.5,695.93,1003.5,1190.0,1826.0,1.0,2185.47,9214,22950,,조선,KOSPI
003090,20683.7,,,,2617.94,,,,0.7681,7061.41,9210,15840,,제약,KOSPI
